fire_name,fire_dateonly_created,precipitation,max_temp,min_temp,avg_wind_speed,temp_range,wind_temp_ratio,lagged_precipitation,lagged_avg_wind_speed,month,season,fire_longitude,fire_latitude,fire_acres_burned,bright_t31,frp,brightness,clean_county,year
Adams Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-122.607362,38.91033,16.0,298.23167357178,94.38153299793282,331.05088142802543,Lake County,2024
Watt Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-121.392532,38.736113,23.0,298.23167357178,94.38153299793282,331.05088142802543,Placer County,2024
Olinda Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-122.415486,40.439362,98.0,298.23167357178,94.38153299793282,331.05088142802543,Shasta County,2024
Little Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-120.757128,36.786172,11.0,298.23167357178,94.38153299793282,331.05088142802543,Fresno County,2024
Grubbs Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-121.507399,39.43511,10.0,298.23167357178,94.38153299793282,331.05088142802543,Butte County,2024
Slough Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-121.161253,38.493205,11.0,298.23167357178,94.38153299793282,331.05088142802543,Sacramento County,2024
Adrian Fire,2024-07-03,0.0,70.0,60.0,8.5,10.0,0.1214285714285714,0.0,7.892857142857143,7,Summer,-118.1935,34.573279,80.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Grande Fire,2024-07-04,0.0,71.0,62.0,8.28,9.0,0.1166197183098591,0.0,7.988571428571428,7,Summer,-121.23728,37.46973,323.0,298.23167357178,94.38153299793282,331.05088142802543,Stanislaus County,2024
Sotelo Fire,2024-07-04,0.0,71.0,62.0,8.28,9.0,0.1166197183098591,0.0,7.988571428571428,7,Summer,-117.23049,33.72325,17.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Deer Fire,2024-07-04,0.0,71.0,62.0,8.28,9.0,0.1166197183098591,0.0,7.988571428571428,7,Summer,-122.30328,40.2003,32.0,298.23167357178,94.38153299793282,331.05088142802543,Tehama County,2024
Highway Fire ,2024-07-04,0.0,71.0,62.0,8.28,9.0,0.1166197183098591,0.0,7.988571428571428,7,Summer,-119.2071,35.25322,75.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Meiss Fire,2024-07-04,0.0,71.0,62.0,8.28,9.0,0.1166197183098591,0.0,7.988571428571428,7,Summer,-121.074404,38.483838,18.0,298.23167357178,94.38153299793282,331.05088142802543,Sacramento County,2024
French Fire,2024-07-04,0.0,71.0,62.0,8.28,9.0,0.1166197183098591,0.0,7.988571428571428,7,Summer,-119.9771,37.50959,908.0,298.23167357178,94.38153299793282,331.05088142802543,Mariposa County,2024
Nason Fire,2024-07-04,0.0,71.0,62.0,8.28,9.0,0.1166197183098591,0.0,7.988571428571428,7,Summer,-117.191529,33.928252,65.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Sonora Fire ,2024-07-04,0.0,71.0,62.0,8.28,9.0,0.1166197183098591,0.0,7.988571428571428,7,Summer,-117.5124,34.50711,5.0,298.23167357178,94.38153299793282,331.05088142802543,San Bernardino County,2024
Lumpkin Fire,2024-07-04,0.0,71.0,62.0,8.28,9.0,0.1166197183098591,0.0,7.988571428571428,7,Summer,-121.35037,39.54992,8.0,298.23167357178,94.38153299793282,331.05088142802543,Butte County,2024
Rd 18.75 / Ave 24 Fire,2024-07-04,0.0,71.0,62.0,8.28,9.0,0.1166197183098591,0.0,7.988571428571428,7,Summer,-120.206748,37.09824,10.0,298.23167357178,94.38153299793282,331.05088142802543,Madera County,2024
Storey Fire,2024-07-04,0.0,71.0,62.0,8.28,9.0,0.1166197183098591,0.0,7.988571428571428,7,Summer,-120.032252,36.974414,10.0,298.23167357178,94.38153299793282,331.05088142802543,Madera County,2024
Paloma Fire,2024-07-05,0.0,73.0,63.0,6.26,10.0,0.0857534246575342,0.0,7.637142857142856,7,Summer,-120.460411,37.396908,14.0,298.23167357178,94.38153299793282,331.05088142802543,Merced County,2024
Dersch Fire,2024-07-05,0.0,73.0,63.0,6.26,10.0,0.0857534246575342,0.0,7.637142857142856,7,Summer,-122.04948,40.494374,57.0,298.23167357178,94.38153299793282,331.05088142802543,Shasta County,2024
Hills Fire,2024-07-05,0.0,73.0,63.0,6.26,10.0,0.0857534246575342,0.0,7.637142857142856,7,Summer,-117.113903,33.757944,71.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
York Fire,2024-07-05,0.0,73.0,63.0,6.26,10.0,0.0857534246575342,0.0,7.637142857142856,7,Summer,-120.05765,35.82553,60.0,298.23167357178,94.38153299793282,331.05088142802543,Kings County,2024
Lake Fire,2024-07-05,0.0,73.0,63.0,6.26,10.0,0.0857534246575342,0.0,7.637142857142856,7,Summer,-120.044833,34.785,38664.0,298.23167357178,94.38153299793282,331.05088142802543,Santa Barbara County,2024
Plenty Fire,2024-07-05,0.0,73.0,63.0,6.26,10.0,0.0857534246575342,0.0,7.637142857142856,7,Summer,-118.506107,34.4792756,77.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Rancho Fire,2024-07-05,0.0,73.0,63.0,6.26,10.0,0.0857534246575342,0.0,7.637142857142856,7,Summer,-118.853661,34.173631,14.0,298.23167357178,94.38153299793282,331.05088142802543,Ventura County,2024
Vestal Fire,2024-07-05,0.0,73.0,63.0,6.26,10.0,0.0857534246575342,0.0,7.637142857142856,7,Summer,-122.539089,40.200879,19.0,298.23167357178,94.38153299793282,331.05088142802543,Tehama County,2024
Pocket Fire,2024-07-06,0.0,80.0,66.0,6.49,14.0,0.081125,0.0,7.35,7,Summer,-122.907373,38.742834,11.0,298.23167357178,94.38153299793282,331.05088142802543,Sonoma County,2024
Pay Fire,2024-07-06,0.0,80.0,66.0,6.49,14.0,0.081125,0.0,7.35,7,Summer,-120.7549,38.7231,77.0,298.23167357178,94.38153299793282,331.05088142802543,El Dorado County,2024
Cahuilla Fire,2024-07-06,0.0,80.0,66.0,6.49,14.0,0.081125,0.0,7.35,7,Summer,-117.131163,34.5444065,75.0,298.23167357178,94.38153299793282,331.05088142802543,San Bernardino County,2024
Lucerne Fire,2024-07-06,0.0,80.0,66.0,6.49,14.0,0.081125,0.0,7.35,7,Summer,-117.03341,34.45196,419.0,298.23167357178,94.38153299793282,331.05088142802543,San Bernardino County,2024
Top Fire,2024-07-06,0.0,80.0,66.0,6.49,14.0,0.081125,0.0,7.35,7,Summer,-117.3048,33.964275,49.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Granite Fire,2024-07-06,0.0,80.0,66.0,6.49,14.0,0.081125,0.0,7.35,7,Summer,-120.325444,37.7133123,55.0,298.23167357178,94.38153299793282,331.05088142802543,Mariposa County,2024
View Fire,2024-07-06,0.0,80.0,66.0,6.49,14.0,0.081125,0.0,7.35,7,Summer,-118.90918,34.19518,14.0,298.23167357178,94.38153299793282,331.05088142802543,Ventura County,2024
Blue Water Fire,2024-07-06,0.0,80.0,66.0,6.49,14.0,0.081125,0.0,7.35,7,Summer,-114.276308,34.169517,150.0,298.23167357178,94.38153299793282,331.05088142802543,,2024
Vista Fire,2024-07-07,0.0,75.0,62.0,8.05,13.0,0.1073333333333333,0.0,7.51,7,Summer,-117.606101,34.292101,2936.0,298.23167357178,94.38153299793282,331.05088142802543,San Bernardino County,2024
Post Fire,2024-07-07,0.0,75.0,62.0,8.05,13.0,0.1073333333333333,0.0,7.51,7,Summer,-117.293584,33.788907,11.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
North Fire,2024-07-07,0.0,75.0,62.0,8.05,13.0,0.1073333333333333,0.0,7.51,7,Summer,-120.503588,41.256864,4685.0,298.23167357178,94.38153299793282,331.05088142802543,Modoc County,2024
Royal Fire,2024-07-07,0.0,75.0,62.0,8.05,13.0,0.1073333333333333,0.0,7.51,7,Summer,-120.4168,39.2393,215.0,298.23167357178,94.38153299793282,331.05088142802543,Placer County,2024
Hilldale Fire,2024-07-07,0.0,75.0,62.0,8.05,13.0,0.1073333333333333,0.0,7.51,7,Summer,-120.998125,37.081199,10.0,298.23167357178,94.38153299793282,331.05088142802543,Merced County,2024
Tesla Fire,2024-07-08,0.0,72.0,61.0,7.16,11.0,0.0994444444444444,0.0,7.478571428571429,7,Summer,-121.696665,37.66504,27.0,298.23167357178,94.38153299793282,331.05088142802543,Alameda County,2024
Sand Fire,2024-07-08,0.0,72.0,61.0,7.16,11.0,0.0994444444444444,0.0,7.478571428571429,7,Summer,-119.242623,36.640352,31.0,298.23167357178,94.38153299793282,331.05088142802543,Tulare County,2024
Mina Fire,2024-07-08,0.0,72.0,61.0,7.16,11.0,0.0994444444444444,0.0,7.478571428571429,7,Summer,-123.38746,39.970543,98.0,298.23167357178,94.38153299793282,331.05088142802543,Mendocino County,2024
Bogus Fire,2024-07-08,0.0,72.0,61.0,7.16,11.0,0.0994444444444444,0.0,7.478571428571429,7,Summer,-122.392257,41.884429,411.0,298.23167357178,94.38153299793282,331.05088142802543,Siskiyou County,2024
Franklin Fire,2024-07-08,0.0,72.0,61.0,7.16,11.0,0.0994444444444444,0.0,7.478571428571429,7,Summer,-120.645939,35.591462,53.0,298.23167357178,94.38153299793282,331.05088142802543,San Luis Obispo County,2024
Caliente Fire,2024-07-08,0.0,72.0,61.0,7.16,11.0,0.0994444444444444,0.0,7.478571428571429,7,Summer,-118.651434,35.273067,60.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Cow 2 Fire,2024-07-09,0.0,74.0,62.0,6.71,12.0,0.0906756756756756,0.0,7.35,7,Summer,-118.801528,36.026333,509.0,298.23167357178,94.38153299793282,331.05088142802543,Tulare County,2024
Teresa Fire,2024-07-09,0.0,74.0,62.0,6.71,12.0,0.0906756756756756,0.0,7.35,7,Summer,-121.736403,37.201128,20.0,298.23167357178,94.38153299793282,331.05088142802543,Santa Clara County,2024
Todd Fire,2024-07-09,0.0,74.0,62.0,6.71,12.0,0.0906756756756756,0.0,7.35,7,Summer,-118.023431,34.7192091,35.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Panoche Fire,2024-07-09,0.0,74.0,62.0,6.71,12.0,0.0906756756756756,0.0,7.35,7,Summer,-120.8765,36.6067,93.0,298.23167357178,94.38153299793282,331.05088142802543,San Benito County,2024
Woodland Fire,2024-07-10,0.0,75.0,63.0,7.61,12.0,0.1014666666666666,0.0,7.222857142857143,7,Summer,-118.3211,34.60698,20.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Poppy Fire,2024-07-10,0.0,75.0,63.0,7.61,12.0,0.1014666666666666,0.0,7.222857142857143,7,Summer,-118.3404,34.43725,87.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Point Fire,2024-07-10,0.0,75.0,63.0,7.61,12.0,0.1014666666666666,0.0,7.222857142857143,7,Summer,-123.7729,40.11416,85.0,298.23167357178,94.38153299793282,331.05088142802543,Humboldt County,2024
Breckenridge Fire,2024-07-09,0.0,74.0,62.0,6.71,12.0,0.0906756756756756,0.0,7.35,7,Summer,-118.783698,34.400099,277.0,298.23167357178,94.38153299793282,331.05088142802543,Ventura County,2024
Ranch Fire,2024-07-10,0.0,75.0,63.0,7.61,12.0,0.1014666666666666,0.0,7.222857142857143,7,Summer,-120.03505,39.803617,21.0,298.23167357178,94.38153299793282,331.05088142802543,Lassen County,2024
Railbridge Fire,2024-07-11,0.0,76.0,62.0,8.05,14.0,0.1059210526315789,0.0,7.19,7,Summer,-121.49395,39.40436,130.0,298.23167357178,94.38153299793282,331.05088142802543,Butte County,2024
Carrizo 5 Fire,2024-07-11,0.0,76.0,62.0,8.05,14.0,0.1059210526315789,0.0,7.19,7,Summer,-116.165773,32.636552,10.0,298.23167357178,94.38153299793282,331.05088142802543,San Diego County,2024
Bluff Fire,2024-07-12,0.0,71.0,63.0,7.61,8.0,0.1071830985915493,0.0,7.382857142857143,7,Summer,-116.87638,33.95319,50.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Ranch Fire,2024-07-12,0.0,71.0,63.0,7.61,8.0,0.1071830985915493,0.0,7.382857142857143,7,Summer,-120.433304,35.9001968,29.0,298.23167357178,94.38153299793282,331.05088142802543,Monterey County,2024
Athens Fire,2024-07-12,0.0,71.0,63.0,7.61,8.0,0.1071830985915493,0.0,7.382857142857143,7,Summer,-121.332377,38.8364594,260.0,298.23167357178,94.38153299793282,331.05088142802543,Placer County,2024
Pauba Fire,2024-07-12,0.0,71.0,63.0,7.61,8.0,0.1071830985915493,0.0,7.382857142857143,7,Summer,-117.02173,33.485557,101.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Indiana Fire,2024-07-12,0.0,71.0,63.0,7.61,8.0,0.1071830985915493,0.0,7.382857142857143,7,Summer,-120.595644,37.112938,20.0,298.23167357178,94.38153299793282,331.05088142802543,Merced County,2024
Pilot Fire,2024-07-12,0.0,71.0,63.0,7.61,8.0,0.1071830985915493,0.0,7.382857142857143,7,Summer,-119.242617,35.2928626,50.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Hurricane Fire,2024-07-13,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,7.445714285714287,7,Summer,-119.695667,35.199333,12703.0,298.23167357178,94.38153299793282,331.05088142802543,San Luis Obispo County,2024
Soda Fire,2024-07-13,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,7.445714285714287,7,Summer,-119.531779,35.009077,161.0,298.23167357178,94.38153299793282,331.05088142802543,San Luis Obispo County,2024
White Fire,2024-07-13,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,7.445714285714287,7,Summer,-118.533425,34.963024,5646.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
2024 SQF Lightning Complex,2024-07-13,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,7.445714285714287,7,Summer,-118.311422,35.986772,33026.0,298.23167357178,94.38153299793282,331.05088142802543,Tulare County,2024
Minor Fire,2024-07-13,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,7.445714285714287,7,Summer,-118.253976,34.67478,50.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Rancho Fire,2024-07-13,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,7.445714285714287,7,Summer,-118.746636,35.10343,9950.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Packsaddle Fire,2024-07-13,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,7.445714285714287,7,Summer,-118.429923,35.9273945,47.0,298.23167357178,94.38153299793282,331.05088142802543,Tulare County,2024
Horse Fire (Previously 3-7),2024-07-13,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,7.445714285714287,7,Summer,-121.179979,40.9067636,42.0,298.23167357178,94.38153299793282,331.05088142802543,Lassen County,2024
Rim Fire,2024-07-13,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,7.445714285714287,7,Summer,-121.160755,40.90368,1025.0,298.23167357178,94.38153299793282,331.05088142802543,Lassen County,2024
Quality Fire,2024-07-13,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,7.445714285714287,7,Summer,-118.057587,36.576457,51.0,298.23167357178,94.38153299793282,331.05088142802543,Inyo County,2024
Mcnab Fire,2024-07-14,0.0,75.0,64.0,8.72,11.0,0.1162666666666666,0.0,7.541428571428571,7,Summer,-123.15297,39.041985,10.0,298.23167357178,94.38153299793282,331.05088142802543,Mendocino County,2024
Solar Fire,2024-07-14,0.0,75.0,64.0,8.72,11.0,0.1162666666666666,0.0,7.541428571428571,7,Summer,-120.278024,35.856649,11.0,298.23167357178,94.38153299793282,331.05088142802543,Monterey County,2024
Laura Fire,2024-07-14,0.0,75.0,64.0,8.72,11.0,0.1162666666666666,0.0,7.541428571428571,7,Summer,-118.40739,35.56702,77.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Dewey Fire,2024-07-14,0.0,75.0,64.0,8.72,11.0,0.1162666666666666,0.0,7.541428571428571,7,Summer,-122.353169,41.765149,109.0,298.23167357178,94.38153299793282,331.05088142802543,Siskiyou County,2024
Pickett Fire,2024-07-14,0.0,75.0,64.0,8.72,11.0,0.1162666666666666,0.0,7.541428571428571,7,Summer,-123.362,40.3464,22.0,298.23167357178,94.38153299793282,331.05088142802543,Trinity County,2024
Lost Hills Fire,2024-07-14,0.0,75.0,64.0,8.72,11.0,0.1162666666666666,0.0,7.541428571428571,7,Summer,-119.669093,35.636093,4032.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Holloway Fire,2024-07-14,0.0,75.0,64.0,8.72,11.0,0.1162666666666666,0.0,7.541428571428571,7,Summer,-119.76107,35.6453,10.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Paradise Fire,2024-07-15,0.0,73.0,64.0,9.17,9.0,0.1256164383561643,0.0,7.828571428571429,7,Summer,-122.516407,41.787938,101.0,298.23167357178,94.38153299793282,331.05088142802543,Siskiyou County,2024
5 Fire,2024-07-15,0.0,73.0,64.0,9.17,9.0,0.1256164383561643,0.0,7.828571428571429,7,Summer,-119.779871,35.784624,348.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Point Fire,2024-07-15,0.0,73.0,64.0,9.17,9.0,0.1256164383561643,0.0,7.828571428571429,7,Summer,-121.369,41.7975,298.0,298.23167357178,94.38153299793282,331.05088142802543,Modoc County,2024
San Joaquin Fire,2024-07-15,0.0,73.0,64.0,9.17,9.0,0.1256164383561643,0.0,7.828571428571429,7,Summer,-122.684661,38.979194,8.0,298.23167357178,94.38153299793282,331.05088142802543,Lake County,2024
Hill Fire,2024-07-16,0.0,76.0,64.0,9.17,12.0,0.1206578947368421,0.0,8.180000000000001,7,Summer,-123.63975,40.7721611,7224.0,298.23167357178,94.38153299793282,331.05088142802543,Humboldt County,2024
Willow Fire,2024-07-16,0.0,76.0,64.0,9.17,12.0,0.1206578947368421,0.0,8.180000000000001,7,Summer,-118.257558,34.92221,175.0,298.23167357178,94.38153299793282,331.05088142802543,Kern County,2024
Sentinel Fire,2024-07-14,0.0,75.0,64.0,8.72,11.0,0.1162666666666666,0.0,7.541428571428571,7,Summer,-118.663333,36.759833,258.0,298.23167357178,94.38153299793282,331.05088142802543,Fresno County,2024
Sloane Fire,2024-07-17,0.0,76.0,65.0,6.93,11.0,0.0911842105263157,0.0,8.082857142857142,7,Summer,-116.803223,32.773489,14.0,298.23167357178,94.38153299793282,331.05088142802543,San Diego County,2024
Ducor 2 Fire,2024-07-18,0.0,74.0,63.0,8.5,11.0,0.1148648648648648,0.0,8.147142857142857,7,Summer,-119.0507,35.96289,142.0,298.23167357178,94.38153299793282,331.05088142802543,Tulare County,2024
Tire Fire,2024-07-18,0.0,74.0,63.0,8.5,11.0,0.1148648648648648,0.0,8.147142857142857,7,Summer,-120.267799,36.29538,16.0,298.23167357178,94.38153299793282,331.05088142802543,Fresno County,2024
Dorado Fire,2024-07-18,0.0,74.0,63.0,8.5,11.0,0.1148648648648648,0.0,8.147142857142857,7,Summer,-120.211458,36.29802,43.0,298.23167357178,94.38153299793282,331.05088142802543,Fresno County,2024
Panoche Fire,2024-07-19,0.0,75.0,62.0,6.93,13.0,0.0924,0.0,8.049999999999999,7,Summer,-120.876583,36.606754,37.0,298.23167357178,94.38153299793282,331.05088142802543,San Benito County,2024
Liberty Fire,2024-07-19,0.0,75.0,62.0,6.93,13.0,0.0924,0.0,8.049999999999999,7,Summer,-121.0869519,38.2391935,104.0,298.23167357178,94.38153299793282,331.05088142802543,San Joaquin County,2024
Deer Fire,2024-07-19,0.0,75.0,62.0,6.93,13.0,0.0924,0.0,8.049999999999999,7,Summer,-118.063529,34.5938959,272.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Abbey Fire,2024-07-19,0.0,75.0,62.0,6.93,13.0,0.0924,0.0,8.049999999999999,7,Summer,-117.139626,34.083439,10.0,298.23167357178,94.38153299793282,331.05088142802543,San Bernardino County,2024
Fork Fire,2024-07-19,0.0,75.0,62.0,6.93,13.0,0.0924,0.0,8.049999999999999,7,Summer,-117.76113,34.239686,301.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
La Tuna Fire,2024-07-19,0.0,75.0,62.0,6.93,13.0,0.0924,0.0,8.049999999999999,7,Summer,-118.30239,34.23514,43.0,298.23167357178,94.38153299793282,331.05088142802543,Los Angeles County,2024
Lehi Fire,2024-07-19,0.0,75.0,62.0,6.93,13.0,0.0924,0.0,8.049999999999999,7,Summer,-121.156605,38.8807773,9.0,298.23167357178,94.38153299793282,331.05088142802543,Placer County,2024
Lookout Fire,2024-07-19,0.0,75.0,62.0,6.93,13.0,0.0924,0.0,8.049999999999999,7,Summer,-119.6859,37.3137,11.0,298.23167357178,94.38153299793282,331.05088142802543,Madera County,2024
Ridge Fire,2024-07-20,0.0,72.0,62.0,8.28,10.0,0.1149999999999999,0.0,8.242857142857142,7,Summer,-122.457217,39.0329124,2756.0,298.23167357178,94.38153299793282,331.05088142802543,Lake County,2024
Tin Fire,2024-07-20,0.0,72.0,62.0,8.28,10.0,0.1149999999999999,0.0,8.242857142857142,7,Summer,-117.461546,33.847742,125.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
Rios Fire,2024-07-20,0.0,72.0,62.0,8.28,10.0,0.1149999999999999,0.0,8.242857142857142,7,Summer,-123.344954,39.635533,6.0,298.23167357178,94.38153299793282,331.05088142802543,Mendocino County,2024
Coyote Fire,2024-07-20,0.0,72.0,62.0,8.28,10.0,0.1149999999999999,0.0,8.242857142857142,7,Summer,-120.852597,38.031044,203.0,298.23167357178,94.38153299793282,331.05088142802543,Calaveras County,2024
Peach Fire,2024-07-20,0.0,72.0,62.0,8.28,10.0,0.1149999999999999,0.0,8.242857142857142,7,Summer,-120.777302,36.1933173,80.0,298.23167357178,94.38153299793282,331.05088142802543,Monterey County,2024
Eagle Fire,2024-07-21,0.0,77.0,65.0,7.61,12.0,0.0988311688311688,0.0,8.084285714285715,7,Summer,-117.502905,33.824352,1710.0,298.23167357178,94.38153299793282,331.05088142802543,Riverside County,2024
